<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.07	21:00:00	2969.96	2976.67	2964.13	2965.79	9283	0	18
2025.04.07	22:00:00	2966.06	2982.23	2965.37	2976.72	9121	0	18
2025.04.07	23:00:00	2976.71	2986.15	2970.19	2983.87	3960	0	18
2025.04.08	01:00:00	2982.10	2988.67	2981.05	2986.73	2817	0	18
2025.04.08	02:00:00	2986.69	2987.36	2978.62	2981.24	3437	0	18
2025.04.08	03:00:00	2981.38	2992.80	2980.36	2985.24	7848	0	18
2025.04.08	04:00:00	2985.37	3003.10	2983.60	2999.88	11075	0	18
2025.04.08	05:00:00	2999.86	3004.93	2998.26	3000.85	6761	0	18
2025.04.08	06:00:00	3000.93	3001.10	2993.10	2994.72	5787	0	18
2025.04.08	07:00:00	2994.64	3003.04	2990.81	3002.29	5260	0	18
2025.04.08	08:00:00	3002.30	3008.30	2999.47	3005.69	7112	0	18
2025.04.08	09:00:00	3005.44	3015.92	3002.30	3013.23	9939	0	18
2025.04.08	10:00:00	3013.64	3013.89	3001.88	3003.73	11376	0	18
2025.04.08	11:00:00	3003.64	3009.31	3001.31	3007.45	6103	0	18
2025.04.08	12:00:00	3007.47	3007.87	2994.80	3006.82	7013	0	18
2025.04.08	13:00:00	3006.91	3010.18	3004.10	3008.90	6045	0	18
2025.04.08	14:00:00	3008.90	3019.46	3008.59	3017.44	7754	0	18
2025.04.08	15:00:00	3017.50	3019.57	3002.43	3002.56	12538	0	18
2025.04.08	16:00:00	3002.58	3022.74	3002.54	3010.49	18757	0	18
2025.04.08	17:00:00	3010.37	3018.12	3005.82	3006.21	16316	0	18
2025.04.08	18:00:00	3006.19	3012.37	3001.20	3001.38	12878	0	18
2025.04.08	19:00:00	3001.39	3001.47	2984.29	2986.06	13659	0	18
2025.04.08	20:00:00	2986.02	2987.55	2974.73	2985.20	14140	0	18
2025.04.08	21:00:00	2985.21	2992.44	2979.31	2983.59	10631	0	18
2025.04.08	22:00:00	2983.55	2987.50	2976.62	2984.87	10059	0	18
2025.04.08	23:00:00	2984.92	2986.55	2976.99	2982.30	4199	0	18
2025.04.09	01:00:00	2982.93	2985.48	2980.12	2981.83	3207	0	18
2025.04.09	02:00:00	2982.45	2990.75	2969.87	2978.08	5595	0	18
2025.04.09	03:00:00	2978.58	2987.04	2974.78	2980.36	12612	0	18
2025.04.09	04:00:00	2980.32	3009.84	2972.43	3008.57	15947	0	18
2025.04.09	05:00:00	3008.65	3011.09	3000.01	3002.97	10420	0	18
2025.04.09	06:00:00	3002.99	3009.77	3002.60	3004.47	7742	0	18
2025.04.09	07:00:00	3004.40	3014.09	2999.51	3012.25	8609	0	18
2025.04.09	08:00:00	3012.23	3020.59	3005.47	3015.45	12296	0	18
2025.04.09	09:00:00	3015.44	3040.85	3014.90	3038.94	14506	0	18
2025.04.09	10:00:00	3039.12	3052.29	3034.37	3041.06	14535	0	18
2025.04.09	11:00:00	3041.05	3051.15	3038.23	3044.05	11036	0	18
2025.04.09	12:00:00	3044.09	3049.75	3038.69	3044.89	9288	0	18
2025.04.09	13:00:00	3044.93	3047.05	3038.28	3042.81	10688	0	18
2025.04.09	14:00:00	3042.85	3067.89	3035.97	3066.64	17211	0	18
2025.04.09	15:00:00	3066.60	3073.01	3042.67	3047.38	17212	0	18
2025.04.09	16:00:00	3047.37	3077.97	3047.33	3075.33	20931	0	18
2025.04.09	17:00:00	3075.27	3084.50	3068.47	3070.54	17336	0	18
2025.04.09	18:00:00	3070.55	3087.80	3065.14	3086.30	12932	0	18
2025.04.09	19:00:00	3086.29	3094.82	3082.65	3092.36	9452	0	18
2025.04.09	20:00:00	3092.42	3098.95	3051.25	3060.06	18307	0	18
2025.04.09	21:00:00	3060.36	3073.53	3048.64	3067.09	15120	0	18
2025.04.09	22:00:00	3067.11	3099.50	3064.23	3093.72	14475	0	18
2025.04.09	23:00:00	3093.74	3095.47	3078.21	3080.07	4925	0	18
2025.04.10	01:00:00	3082.75	3090.10	3071.33	3080.12	4521	0	18
2025.04.10	02:00:00	3080.35	3088.94	3079.67	3086.77	5701	0	18
2025.04.10	03:00:00	3087.10	3101.45	3081.20	3097.24	12608	0	18
2025.04.10	04:00:00	3097.70	3100.66	3078.44	3094.13	14810	0	18
2025.04.10	05:00:00	3093.99	3120.49	3093.96	3119.41	13782	0	18
2025.04.10	06:00:00	3119.39	3131.86	3115.32	3125.45	10053	0	18
2025.04.10	07:00:00	3125.41	3129.61	3121.04	3125.34	5452	0	18
2025.04.10	08:00:00	3125.33	3132.59	3112.79	3122.51	7808	0	18
2025.04.10	09:00:00	3122.29	3126.39	3118.97	3122.01	9651	0	18
2025.04.10	10:00:00	3121.96	3123.37	3106.63	3108.67	11734	0	18
2025.04.10	11:00:00	3108.60	3115.66	3104.58	3104.95	9706	0	18
2025.04.10	12:00:00	3104.92	3117.91	3103.41	3116.54	8642	0	18
2025.04.10	13:00:00	3116.57	3122.54	3114.31	3119.71	8240	0	18
2025.04.10	14:00:00	3120.16	3125.66	3113.25	3124.71	9574	0	18
2025.04.10	15:00:00	3124.76	3134.05	3116.32	3123.00	14088	0	18
2025.04.10	16:00:00	3123.11	3136.70	3116.15	3116.96	16987	0	18
2025.04.10	17:00:00	3116.94	3154.73	3116.81	3154.70	18078	0	18
2025.04.10	18:00:00	3154.61	3174.96	3154.45	3158.02	14282	0	18
2025.04.10	19:00:00	3158.05	3167.23	3154.15	3158.50	12930	0	18
2025.04.10	20:00:00	3158.44	3165.66	3151.54	3162.82	9606	0	18
2025.04.10	21:00:00	3162.84	3175.62	3157.99	3173.27	9489	0	18
2025.04.10	22:00:00	3173.26	3176.26	3167.97	3170.91	8713	0	18
2025.04.10	23:00:00	3170.86	3176.33	3168.53	3175.97	2636	0	18
2025.04.11	01:00:00	3176.08	3189.99	3175.60	3189.20	5223	0	18
2025.04.11	02:00:00	3189.24	3191.26	3183.10	3188.91	4860	0	18
2025.04.11	03:00:00	3188.95	3218.00	3185.03	3205.69	14793	0	18
2025.04.11	04:00:00	3205.71	3219.62	3200.93	3207.19	18249	0	18
2025.04.11	05:00:00	3207.18	3219.73	3206.05	3217.47	10604	0	18
2025.04.11	06:00:00	3217.36	3220.16	3214.10	3217.76	8405	0	18
2025.04.11	07:00:00	3217.84	3218.19	3208.46	3208.56	5900	0	18
2025.04.11	08:00:00	3208.55	3219.15	3187.29	3195.90	13329	0	18
2025.04.11	09:00:00	3195.87	3209.57	3190.12	3196.63	15640	0	18
2025.04.11	10:00:00	3197.23	3213.04	3193.91	3212.41	10737	0	18
2025.04.11	11:00:00	3212.39	3227.22	3208.49	3215.97	13935	0	18
2025.04.11	12:00:00	3215.92	3230.21	3211.87	3227.77	10044	0	18
2025.04.11	13:00:00	3227.83	3237.63	3210.14	3212.60	11031	0	18
2025.04.11	14:00:00	3212.58	3224.79	3211.44	3213.74	11042	0	18
2025.04.11	15:00:00	3213.84	3233.99	3211.12	3233.66	14857	0	18
2025.04.11	16:00:00	3233.70	3244.28	3219.56	3223.92	17951	0	18
2025.04.11	17:00:00	3223.93	3237.70	3222.68	3230.18	19325	0	18
2025.04.11	18:00:00	3230.06	3241.86	3229.45	3240.45	13795	0	18
2025.04.11	19:00:00	3240.43	3245.36	3219.76	3223.28	13283	0	18
2025.04.11	20:00:00	3223.27	3235.50	3223.27	3233.88	13196	0	18
2025.04.11	21:00:00	3233.87	3238.21	3231.18	3235.82	8317	0	18
2025.04.11	22:00:00	3235.76	3235.76	3227.39	3230.96	7991	0	18
2025.04.11	23:00:00	3230.90	3239.03	3230.73	3238.16	2628	0	18
2025.04.14	01:00:00	3229.94	3229.94	3210.00	3221.17	6874	0	18
2025.04.14	02:00:00	3221.18	3224.53	3216.83	3223.75	4215	0	18
2025.04.14	03:00:00	3223.73	3227.27	3219.27	3220.86	5305	0	18
2025.04.14	04:00:00	3220.89	3243.51	3215.38	3239.63	14391	0	18
2025.04.14	05:00:00	3239.64	3245.72	3229.63	3232.01	9268	0	18
2025.04.14	06:00:00	3231.91	3234.68	3227.02	3232.37	5609	0	18
2025.04.14	07:00:00	3232.38	3235.77	3226.17	3227.34	4519	0	18
2025.04.14	08:00:00	3227.29	3236.05	3221.30	3234.44	7296	0	18
2025.04.14	09:00:00	3234.39	3238.00	3228.77	3230.91	8736	0	18
2025.04.14	10:00:00	3230.95	3233.58	3224.72	3227.94	7824	0	18
2025.04.14	11:00:00	3227.93	3229.97	3216.47	3226.92	9204	0	18
2025.04.14	12:00:00	3226.91	3231.76	3220.70	3223.93	7423	0	18
2025.04.14	13:00:00	3223.90	3224.62	3206.27	3215.30	10473	0	18
2025.04.14	14:00:00	3215.31	3225.80	3213.94	3223.34	8347	0	18
2025.04.14	15:00:00	3223.35	3227.66	3200.59	3206.57	13999	0	18
2025.04.14	16:00:00	3206.86	3210.76	3193.71	3204.77	19149	0	18
2025.04.14	17:00:00	3204.49	3215.57	3195.25	3211.11	12972	0	18
2025.04.14	18:00:00	3211.07	3211.10	3196.31	3198.06	12456	0	18
2025.04.14	19:00:00	3198.08	3208.29	3197.79	3207.58	9051	0	18
2025.04.14	20:00:00	3207.60	3216.40	3207.15	3214.04	8013	0	18
2025.04.14	21:00:00	3214.03	3214.80	3201.31	3208.09	6533	0	18
2025.04.14	22:00:00	3208.13	3213.05	3207.79	3212.71	5186	0	18
2025.04.14	23:00:00	3212.70	3213.72	3207.37	3210.53	2152	0	18
2025.04.15	01:00:00	3211.60	3215.16	3210.81	3212.18	1687	0	18
2025.04.15	02:00:00	3212.13	3214.19	3210.43	3212.59	2114	0	18
2025.04.15	03:00:00	3212.59	3215.22	3210.80	3211.94	3232	0	18
2025.04.15	04:00:00	3211.91	3225.93	3210.02	3223.68	8373	0	18
2025.04.15	05:00:00	3223.68	3224.96	3218.67	3224.44	4862	0	18
2025.04.15	06:00:00	3224.41	3229.06	3223.18	3228.35	5213	0	18
2025.04.15	07:00:00	3228.40	3232.57	3226.84	3231.86	3224	0	18
2025.04.15	08:00:00	3231.82	3232.16	3220.79	3224.60	6044	0	18
2025.04.15	09:00:00	3224.61	3228.70	3223.19	3225.18	6401	0	18
2025.04.15	10:00:00	3225.15	3226.59	3217.33	3225.59	7237	0	18
2025.04.15	11:00:00	3225.64	3232.17	3224.38	3227.60	8628	0	18
2025.04.15	12:00:00	3227.63	3230.09	3221.06	3222.47	5415	0	18
2025.04.15	13:00:00	3222.51	3226.95	3219.53	3220.19	4924	0	18
2025.04.15	14:00:00	3220.26	3224.11	3216.80	3219.96	6040	0	18
2025.04.15	15:00:00	3220.17	3226.13	3214.36	3221.56	9061	0	18
2025.04.15	16:00:00	3221.55	3226.30	3211.58	3213.02	12231	0	18
2025.04.15	17:00:00	3213.00	3226.86	3213.00	3222.63	12033	0	18
2025.04.15	18:00:00	3222.58	3224.06	3216.84	3221.30	7560	0	18
2025.04.15	19:00:00	3221.34	3223.40	3219.53	3221.44	3836	0	18
2025.04.15	20:00:00	3221.45	3230.67	3220.39	3227.93	4827	0	18
2025.04.15	21:00:00	3228.02	3229.63	3225.65	3229.07	5085	0	18
2025.04.15	22:00:00	3229.09	3231.73	3226.17	3229.79	4725	0	18
2025.04.15	23:00:00	3229.80	3233.58	3226.48	3230.39	2422	0	18
2025.04.16	01:00:00	3230.97	3242.20	3229.86	3241.33	3073	0	18
2025.04.16	02:00:00	3241.44	3251.84	3238.37	3251.84	5679	0	18
